STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR045C,Valenciennes (greater city),2019,,307937.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR045C,Valenciennes (greater city),2020,,83228.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR045C,Valenciennes (greater city),2021,,152727.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR045C,Valenciennes (greater city),2022,,257325.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR046C,Fort-de-France (greater city),2020,,44506.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR046C,Fort-de-France (greater city),2021,,108934.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR046C,Fort-de-France (greater city),2022,,216901.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2015,,454582.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2016,,469870.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2017,,484946.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2018,,451033.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2019,,442872.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2020,,133189.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2021,,266724.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR047C,Poitiers (greater city),2022,,436864.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2015,,525459.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2016,,534620.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2017,,557078.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2018,,597197.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2019,,627413.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2020,,215177.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2021,,399177.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR048C,Valence (greater city),2022,,621991.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2015,,4176597.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2016,,3697140.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2017,,3929126.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2018,,3780112.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2019,,3764247.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2020,,916693.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2021,,2998698.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR049C,Fréjus (greater city),2022,,3565541.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2015,,428943.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2016,,449332.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2017,,465349.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2018,,510546.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2019,,508093.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2020,,159186.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2021,,318863.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR050C,Chambéry (greater city),2022,,494350.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2015,,115890.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2016,,111425.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2017,,89469.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2018,,82859.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2019,,73848.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2020,,13238.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2021,,15788.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR051C,Mantes-la-Jolie (greater city),2022,,30931.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2015,,115984.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2016,,131317.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2017,,130240.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2018,,133854.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2019,,131778.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2020,,28700.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2021,,69237.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR052C,Douai (greater city),2022,,115286.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2015,,293140.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2016,,256310.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2017,,230662.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2018,,232720.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2019,,221803.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2020,,27996.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2021,,85479.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR053C,Melun (greater city),2022,,142216.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2015,,1095754.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2016,,1097947.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2017,,1148754.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2018,,1157377.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2019,,1168906.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2020,,475037.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2021,,914921.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR054C,La Rochelle (greater city),2022,,1159867.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR055C,Lorient (greater city),2015,,187137.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR055C,Lorient (greater city),2016,,190040.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR055C,Lorient (greater city),2017,,193665.00,,e,estimated,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,FR055C,Lorient (greater city),2018,,198284.00,,e,estimated,,
